OK,Funny,Ingenious,Longwinded,Persuasive,Courageous,Jaw-dropping,Unconvincing,Inspiring,Informative,Fascinating,Beautiful,Obnoxious,Confusing,url
57,0,10,6,20,136,39,1,82,152,77,10,0,1,"https://www.ted.com/talks/fredy_peccerelli_a_forensic_anthropologist_who_brings_closure_for_the_disappeared
"
29,14,6,15,90,24,11,6,135,214,27,24,4,4,"https://www.ted.com/talks/tasso_azevedo_hopeful_lessons_from_the_battle_to_save_rainforests
"
63,16,303,33,127,36,23,32,409,413,256,36,1,6,"https://www.ted.com/talks/navi_radjou_creative_problem_solving_in_the_face_of_extreme_limits
"
22,16,2,18,64,103,40,18,236,80,69,102,12,8,"https://www.ted.com/talks/robert_swan_let_s_save_the_last_pristine_continent
"
41,26,231,8,135,80,169,20,227,184,185,45,2,10,"https://www.ted.com/talks/robert_muggah_how_to_protect_fast_growing_cities_from_failing
"
16,3,10,6,19,118,14,7,291,17,62,311,3,1,"https://www.ted.com/talks/cristina_domenech_poetry_that_frees_the_soul
"
44,59,37,5,228,89,12,12,904,340,197,327,5,6,"https://www.ted.com/talks/matthieu_ricard_how_to_let_altruism_be_your_guide
"
48,12,168,14,14,3,57,27,154,276,231,21,5,3,"https://www.ted.com/talks/sarah_bergbreiter_why_i_make_robots_the_size_of_a_grain_of_rice
"
60,33,30,1,54,52,16,2,166,121,38,27,2,7,"https://www.ted.com/talks/joe_madiath_better_toilets_better_life
"
177,16,7,39,137,1185,10,89,845,169,73,638,75,17,"https://www.ted.com/talks/morgana_bailey_the_danger_of_hiding_who_you_are
"
32,15,190,54,21,48,241,17,479,251,484,127,9,8,"https://www.ted.com/talks/miguel_nicolelis_brain_to_brain_communication_has_arrived_how_we_did_it
"
37,7,28,34,161,64,8,15,276,150,154,30,6,40,"https://www.ted.com/talks/severine_autesserre_to_solve_mass_violence_look_to_locals
"
11,120,8,16,164,629,98,6,342,327,35,69,8,2,"https://www.ted.com/talks/khadija_gbla_my_mother_s_strange_definition_of_empowerment
"
79,59,29,16,37,206,11,84,382,154,87,247,33,39,"https://www.ted.com/talks/bassam_tariq_the_beauty_and_diversity_of_muslim_life
"
173,23,16,31,138,31,4,23,179,202,86,37,19,19,"https://www.ted.com/talks/zeynep_tufekci_how_the_internet_has_made_social_change_easy_to_organize_hard_to_win
"
16,3,4,12,44,22,5,8,61,176,23,8,3,3,"https://www.ted.com/talks/bruce_aylward_humanity_vs_ebola_the_winning_strategies_in_a_terrifying_war
"
270,140,45,109,167,19,11,191,50,778,254,32,97,100,"https://www.ted.com/talks/ben_ambridge_10_myths_about_psychology_debunked
"
140,169,421,31,241,18,36,42,490,722,397,33,2,10,"https://www.ted.com/talks/tom_wujec_got_a_wicked_problem_first_tell_me_how_you_make_toast
"
41,11,207,8,12,8,78,12,196,61,362,361,22,6,"https://www.ted.com/talks/brian_dettmer_old_books_reborn_as_intricate_art
"
83,8,50,6,36,7,11,37,66,228,180,63,3,10,"https://www.ted.com/talks/jaap_de_roode_how_butterflies_self_medicate
"
59,311,729,19,358,579,181,18,2776,252,1002,195,4,31,"https://www.ted.com/talks/ricardo_semler_how_to_run_a_company_with_almost_no_rules
"
90,17,415,14,51,43,19,12,415,220,141,83,5,4,"https://www.ted.com/talks/kenneth_shinozuka_my_simple_invention_designed_to_keep_my_grandfather_safe
"
218,1156,276,44,201,38,34,129,307,844,793,285,34,39,"https://www.ted.com/talks/hannah_fry_the_mathematics_of_love
"
129,325,316,35,1950,637,354,17,13398,4288,1530,1406,13,12,"https://www.ted.com/talks/guy_winch_the_case_for_emotional_hygiene
"
47,13,317,20,908,498,681,25,1343,2557,865,181,12,21,"https://www.ted.com/talks/nadine_burke_harris_how_childhood_trauma_affects_health_across_a_lifetime
"
58,25,9,13,24,156,5,6,323,198,60,158,4,4,"https://www.ted.com/talks/laura_boushnak_for_these_women_reading_is_a_daring_act
"
109,21,23,8,9,47,5,28,70,143,70,17,4,16,"https://www.ted.com/talks/angelo_vermeulen_how_to_go_to_space_without_having_to_go_to_space
"
43,22,7,8,154,388,39,12,655,169,51,149,6,4,"https://www.ted.com/talks/james_a_white_sr_the_little_problem_i_had_renting_a_house
"
41,18,167,8,156,12,244,8,138,856,772,43,5,17,"https://www.ted.com/talks/rob_knight_how_our_microbes_make_us_who_we_are
"
31,16,45,5,28,386,19,5,405,101,75,123,4,4,"https://www.ted.com/talks/khalida_brohi_how_i_work_to_protect_women_from_honor_killings
"
24,15,5,11,57,9,3,93,43,118,25,12,150,76,"https://www.ted.com/talks/romina_libster_the_power_of_herd_immunity
"
76,45,70,18,117,13,7,11,94,295,85,8,3,13,"https://www.ted.com/talks/ben_wellington_how_we_found_the_worst_place_to_park_in_new_york_city_using_big_data
"
103,336,186,39,22,19,319,35,88,25,385,105,15,27,"https://www.ted.com/talks/helder_guimaraes_a_magical_search_for_a_coincidence
"
60,3,11,5,147,33,7,31,95,224,37,5,3,7,"https://www.ted.com/talks/jon_gosier_the_problem_with_trickle_down_techonomics
"
67,17,501,10,87,155,34,9,399,215,220,79,3,1,"https://www.ted.com/talks/topher_white_what_can_save_the_rainforest_your_used_cell_phone
"
33,403,189,7,8,40,97,2,309,7,214,528,16,11,"https://www.ted.com/talks/harry_baker_a_love_poem_for_lonely_prime_numbers
"
82,12,211,22,223,71,18,51,156,813,188,33,7,13,"https://www.ted.com/talks/andy_yen_think_your_email_s_private_think_again
"
21,4,32,9,78,141,6,54,204,160,31,50,16,10,"https://www.ted.com/talks/ilona_szabo_de_carvalho_4_lessons_i_learned_from_taking_a_stand_against_drugs_and_gun_violence
"
37,23,22,2,68,50,7,26,86,106,21,70,4,5,"https://www.ted.com/talks/sangu_delle_in_praise_of_macro_yes_macro_finance_in_africa
"
115,79,228,48,210,44,36,66,700,431,506,432,25,18,"https://www.ted.com/talks/marc_kushner_why_the_buildings_of_the_future_will_be_shaped_by_you
"
50,12,11,7,133,364,33,31,406,291,109,80,8,12,"https://www.ted.com/talks/ismael_nazario_what_i_learned_as_a_kid_in_jail
"
116,343,227,14,58,22,6,52,317,190,130,29,13,28,"https://www.ted.com/talks/shimpei_takahashi_play_this_game_to_come_up_with_original_ideas
"
164,9,113,33,192,35,23,32,615,486,204,58,3,7,"https://www.ted.com/talks/linda_hill_how_to_manage_for_collective_creativity
"
26,6,1,3,89,624,127,3,471,168,214,136,12,5,"https://www.ted.com/talks/vincent_cochetel_i_was_held_hostage_for_317_days_here_s_what_i_thought_about
"
70,8,20,46,173,59,27,67,170,505,84,20,33,22,"https://www.ted.com/talks/robyn_stein_deluca_the_good_news_about_pms
"
67,47,982,6,66,38,752,18,586,509,1266,85,15,16,"https://www.ted.com/talks/david_eagleman_can_we_create_new_senses_for_humans
"
54,19,547,4,44,20,380,14,290,574,468,50,4,11,"https://www.ted.com/talks/joe_desimone_what_if_3d_printing_was_25x_faster
"
284,143,190,151,1919,8668,311,180,5126,2356,584,1600,202,62,"https://www.ted.com/talks/monica_lewinsky_the_price_of_shame
"
205,41,215,19,42,23,87,17,572,465,429,152,10,11,"https://www.ted.com/talks/fei_fei_li_how_we_re_teaching_computers_to_understand_pictures
"
48,9,30,12,317,360,63,25,740,333,241,312,11,7,"https://www.ted.com/talks/anand_giridharadas_a_tale_of_two_americas_and_the_mini_mart_where_they_collided
"
49,26,202,16,130,262,59,5,1158,154,203,967,11,13,"https://www.ted.com/talks/dave_isay_everyone_around_you_has_a_story_the_world_needs_to_hear
"
24,11,108,13,64,117,17,2,563,198,112,194,0,4,"https://www.ted.com/talks/theaster_gates_how_to_revive_a_neighborhood_with_imagination_beauty_and_art
"
56,426,30,13,94,529,51,5,1417,144,385,544,5,14,"https://www.ted.com/talks/dame_stephanie_shirley_why_do_ambitious_women_have_flat_heads
"
142,15,43,5,98,46,7,23,198,226,142,93,6,9,"https://www.ted.com/talks/alison_killing_there_s_a_better_way_to_die_and_architecture_can_help
"
19,32,40,3,12,106,77,4,333,181,243,66,1,2,"https://www.ted.com/talks/daniel_kish_how_i_use_sonar_to_navigate_the_world
"
81,39,11,33,172,150,17,31,307,333,112,40,26,10,"https://www.ted.com/talks/kevin_rudd_are_china_and_the_us_doomed_to_conflict
"
23,14,8,7,76,614,27,3,570,122,45,150,2,4,"https://www.ted.com/talks/boniface_mwangi_boniface_mwangi_the_day_i_stood_up_alone
"
131,34,32,17,376,87,46,33,357,894,72,66,11,9,"https://www.ted.com/talks/bill_gates_the_next_disaster_we_re_not_ready
"
521,678,158,48,595,293,27,127,3322,546,439,992,40,46,"https://www.ted.com/talks/bel_pesce_5_ways_to_kill_your_dreams
"
77,701,316,4,96,8,28,7,336,349,318,195,2,16,"https://www.ted.com/talks/eduardo_saenz_de_cabezon_math_is_forever
"
176,16,47,13,248,19,52,61,113,699,199,16,8,39,"https://www.ted.com/talks/dan_ariely_how_equal_do_we_want_the_world_to_be_you_d_be_surprised
"
21,28,80,2,2,32,78,6,153,142,264,82,0,8,"https://www.ted.com/talks/fred_jansen_how_to_land_on_a_comet
"
22,12,9,11,27,240,39,5,110,152,24,28,0,3,"https://www.ted.com/talks/barat_ali_batoor_my_desperate_journey_with_a_human_smuggler
"
52,10,16,20,102,302,16,6,525,57,115,122,16,9,"https://www.ted.com/talks/kailash_satyarthi_how_to_make_peace_get_angry
"
101,718,716,36,196,104,79,19,1394,281,677,592,18,16,"https://www.ted.com/talks/takaharu_tezuka_the_best_kindergarten_you_ve_ever_seen
"
120,3,42,8,341,255,35,106,363,369,97,31,32,20,"https://www.ted.com/talks/paul_tudor_jones_ii_why_we_need_to_rethink_capitalism
"
49,0,23,15,56,5,7,23,86,253,174,25,5,9,"https://www.ted.com/talks/nathalie_cabrol_how_mars_might_hold_the_secret_to_the_origin_of_life
"
33,7,41,25,701,460,215,45,944,774,177,195,13,9,"https://www.ted.com/talks/gary_haugen_the_hidden_reason_for_poverty_the_world_needs_to_address_now
"
143,27,14,11,8,16,31,28,206,280,229,139,4,18,"https://www.ted.com/talks/jedidah_isler_how_i_fell_in_love_with_quasars_blazars_and_our_incredible_universe
"
87,36,101,6,62,47,27,23,415,140,273,176,1,8,"https://www.ted.com/talks/chris_milk_how_virtual_reality_can_create_the_ultimate_empathy_machine
"
66,17,46,17,222,771,137,34,947,314,352,694,28,17,"https://www.ted.com/talks/clint_smith_how_to_raise_a_black_son_in_america
"
55,4,7,4,9,11,17,7,57,228,117,31,0,1,"https://www.ted.com/talks/nizar_ibrahim_how_we_unearthed_the_spinosaurus
"
129,25,114,63,216,142,96,71,310,680,369,26,13,45,"https://www.ted.com/talks/nick_bostrom_what_happens_when_our_computers_get_smarter_than_we_are
"
111,599,514,17,60,115,770,16,444,638,1187,112,7,20,"https://www.ted.com/talks/greg_gage_how_to_control_someone_else_s_arm_with_your_brain
"
133,865,68,44,51,10,19,17,171,529,389,110,39,10,"https://www.ted.com/talks/sophie_scott_why_we_laugh
"
97,9,34,27,326,708,99,90,922,711,122,160,24,16,"https://www.ted.com/talks/alice_goffman_college_or_prison_two_destinies_one_blatant_injustice
"
48,15,44,25,296,73,15,177,181,547,160,37,39,19,"https://www.ted.com/talks/pamela_ronald_the_case_for_engineering_our_food
"
28,17,389,14,16,6,378,1,435,210,532,39,6,4,"https://www.ted.com/talks/abe_davis_new_video_technology_that_reveals_an_object_s_hidden_properties
"
99,35,104,11,11,31,37,25,253,3,221,814,21,53,"https://www.ted.com/talks/bill_t_jones_the_dancer_the_singer_the_cellist_and_a_moment_of_creative_magic
"
36,5,166,12,27,8,96,4,211,267,238,90,1,14,"https://www.ted.com/talks/tal_danino_we_can_use_bacteria_to_detect_cancer_and_maybe_treat_it
"
80,13,7,3,22,153,29,6,255,32,276,233,1,0,"https://www.ted.com/talks/dawn_landes_a_song_for_my_hero_the_woman_who_rowed_into_a_hurricane
"
90,11,58,5,74,9,35,17,100,456,404,322,6,7,"https://www.ted.com/talks/anand_varma_a_thrilling_look_at_the_first_21_days_of_a_bee_s_life
"
71,21,534,6,52,43,215,12,1058,293,482,1150,16,7,"https://www.ted.com/talks/elora_hardy_magical_houses_made_of_bamboo
"
132,727,138,34,196,13,26,19,315,563,407,141,25,12,"https://www.ted.com/talks/roman_mars_why_city_flags_may_be_the_worst_designed_thing_you_ve_never_noticed
"
41,1,10,9,50,306,71,34,230,80,64,401,13,13,"https://www.ted.com/talks/the_lady_lifers_a_moving_song_from_women_in_prison_for_life
"
10,4,31,15,5,97,145,14,238,62,244,96,9,15,"https://www.ted.com/talks/martine_rothblatt_my_daughter_my_wife_our_robot_and_the_quest_for_immortality
"
83,48,300,16,68,24,9,17,202,212,71,107,7,11,"https://www.ted.com/talks/cosmin_mihaiu_physical_therapy_is_boring_play_a_game_instead
"
45,12,42,28,147,77,11,28,202,161,118,59,11,12,"https://www.ted.com/talks/steven_wise_chimps_have_feelings_and_thoughts_they_should_also_have_rights
"
141,310,359,40,877,761,361,62,1760,2479,2199,426,21,33,"https://www.ted.com/talks/esther_perel_rethinking_infidelity_a_talk_for_anyone_who_has_ever_loved
"
51,41,18,13,14,359,140,12,593,22,402,381,10,3,"https://www.ted.com/talks/chris_burkard_the_joy_of_surfing_in_ice_cold_water
"
46,19,26,26,284,226,21,12,697,198,86,124,0,1,"https://www.ted.com/talks/jeffrey_brown_how_we_cut_youth_violence_in_boston_by_79_percent
"
82,174,57,50,462,279,55,84,1135,551,310,328,59,31,"https://www.ted.com/talks/yassmin_abdel_magied_what_does_my_headscarf_mean_to_you
"
52,11,66,26,30,28,21,16,179,409,302,72,10,11,"https://www.ted.com/talks/sara_seager_the_search_for_planets_beyond_our_solar_system
"
33,77,37,43,9,38,35,8,382,67,302,415,9,10,"https://www.ted.com/talks/jimmy_nelson_gorgeous_portraits_of_the_world_s_vanishing_people
"
201,10,102,8,412,42,27,84,722,1797,223,126,5,11,"https://www.ted.com/talks/bill_gross_the_single_biggest_reason_why_startups_succeed
"
42,92,74,23,68,6,57,21,148,398,313,158,0,14,"https://www.ted.com/talks/laura_schulz_the_surprisingly_logical_minds_of_babies
"
146,98,93,62,139,38,12,34,597,444,181,178,8,15,"https://www.ted.com/talks/tony_fadell_the_first_secret_of_design_is_noticing
"
39,10,12,2,96,265,223,63,5,481,145,14,20,13,"https://www.ted.com/talks/trevor_aaronson_how_this_fbi_strategy_is_actually_creating_us_based_terrorists
"
42,31,34,16,231,677,171,9,1677,179,270,386,6,7,"https://www.ted.com/talks/linda_cliatt_wayman_how_to_fix_a_broken_school_lead_fearlessly_love_hard
"
108,14,15,15,45,559,126,49,398,552,296,326,33,28,"https://www.ted.com/talks/suki_kim_this_is_what_it_s_like_to_go_undercover_in_north_korea
"
88,427,306,29,48,85,46,27,85,106,158,96,12,16,"https://www.ted.com/talks/sarah_jones_one_woman_five_characters_and_a_sex_lesson_from_the_future
"
77,94,173,65,188,53,198,81,322,510,952,75,18,112,"https://www.ted.com/talks/donald_hoffman_do_we_see_reality_as_it_is
"
21,10,26,6,42,486,87,10,469,46,99,388,19,15,"https://www.ted.com/talks/lee_mokobe_a_powerful_poem_about_what_it_feels_like_to_be_transgender
"
100,67,167,12,40,33,32,20,209,373,338,59,16,9,"https://www.ted.com/talks/rana_el_kaliouby_this_app_knows_how_you_feel_from_the_look_on_your_face
"
68,71,201,20,483,197,60,24,1588,875,508,450,6,14,"https://www.ted.com/talks/margaret_heffernan_why_it_s_time_to_forget_the_pecking_order_at_work
"
78,7,37,33,313,67,22,75,289,981,299,264,16,10,"https://www.ted.com/talks/steve_silberman_the_forgotten_history_of_autism
"
57,0,11,9,55,83,21,36,50,150,25,10,18,46,"https://www.ted.com/talks/latoya_ruby_frazier_a_visual_history_of_inequality_in_industrial_america
"
84,9,53,20,2,10,311,10,352,6,371,697,4,7,"https://www.ted.com/talks/joey_alexander_an_11_year_old_prodigy_performs_old_school_jazz
"
29,175,31,13,116,356,13,44,613,100,129,226,31,18,"https://www.ted.com/talks/roxane_gay_confessions_of_a_bad_feminist
"
134,396,94,61,66,7,4,28,191,190,148,53,26,18,"https://www.ted.com/talks/chip_kidd_the_art_of_first_impressions_in_design_and_life
"
70,8,46,54,436,82,124,37,260,996,248,21,33,22,"https://www.ted.com/talks/maryn_mckenna_what_do_we_do_when_antibiotics_don_t_work_any_more
"
61,39,161,14,105,16,85,18,182,568,430,92,1,13,"https://www.ted.com/talks/chris_urmson_how_a_driverless_car_sees_the_road
"
40,3,115,18,214,276,67,31,703,373,239,129,2,4,"https://www.ted.com/talks/dame_ellen_macarthur_the_surprising_thing_i_learned_sailing_solo_around_the_world
"
58,21,6,19,417,465,102,16,556,688,96,258,16,9,"https://www.ted.com/talks/jimmy_carter_why_i_believe_the_mistreatment_of_women_is_the_number_one_human_rights_abuse
"
105,14,9,48,38,69,14,28,383,369,188,297,12,21,"https://www.ted.com/talks/latif_nasser_the_amazing_story_of_the_man_who_gave_us_modern_pain_relief
"
43,19,5,14,26,129,22,34,269,85,34,160,31,14,"https://www.ted.com/talks/gayle_tzemach_lemmon_meet_the_first_women_to_fight_on_the_front_lines_of_an_american_war
"
77,44,82,9,22,7,34,22,58,253,251,20,3,25,"https://www.ted.com/talks/rajiv_maheswaran_the_math_behind_basketball_s_wildest_moves
"
20,16,3,4,97,454,43,4,504,126,61,320,8,3,"https://www.ted.com/talks/memory_banda_a_warrior_s_cry_against_child_marriage
"
167,131,488,94,1897,1112,497,106,4219,3734,1849,2247,15,21,"https://www.ted.com/talks/johann_hari_everything_you_think_you_know_about_addiction_is_wrong
"
41,303,15,17,157,368,15,42,591,134,77,240,27,15,"https://www.ted.com/talks/ash_beckham_when_to_take_a_stand_and_when_to_let_it_go
"
40,7,9,28,184,281,61,25,267,386,64,150,9,17,"https://www.ted.com/talks/noy_thrupkaew_human_trafficking_is_all_around_you_this_is_how_it_works
"
90,13,16,29,67,243,8,93,251,135,43,120,19,24,"https://www.ted.com/talks/aspen_baker_a_better_way_to_talk_about_abortion
"
252,117,24,43,10,22,6,86,236,37,144,440,12,15,"https://www.ted.com/talks/alec_soth_stacey_baker_this_is_what_enduring_love_looks_like
"
61,23,35,5,15,98,3,16,169,81,49,90,3,9,"https://www.ted.com/talks/salvatore_iaconesi_what_happened_when_i_open_sourced_my_brain_cancer
"
97,334,22,26,36,6,13,19,75,322,187,63,13,7,"https://www.ted.com/talks/marlene_zuk_what_we_learn_from_insects_kinky_sex_lives
"
34,33,16,7,250,291,70,35,182,341,294,48,7,5,"https://www.ted.com/talks/jon_ronson_what_happens_when_online_shaming_spirals_out_of_control
"
57,51,27,21,185,537,9,98,700,336,162,507,36,21,"https://www.ted.com/talks/alaa_murabit_what_my_religion_really_says_about_women
"
341,352,119,160,214,54,27,109,794,627,377,314,32,97,"https://www.ted.com/talks/john_green_the_nerd_s_guide_to_learning_everything_online
"
83,29,43,13,17,141,24,16,295,63,111,385,15,9,"https://www.ted.com/talks/el_seed_street_art_with_a_message_of_hope_and_peace
"
187,176,682,55,530,153,120,105,562,1067,1334,117,46,29,"https://www.ted.com/talks/yuval_noah_harari_what_explains_the_rise_of_humans
"
248,21,90,31,492,116,35,171,129,1082,311,23,63,58,"https://www.ted.com/talks/benedetta_berti_the_surprising_way_groups_like_isis_stay_in_power
"
91,493,53,27,92,363,18,86,257,397,241,39,67,22,"https://www.ted.com/talks/rich_benjamin_my_road_trip_through_the_whitest_towns_in_america
"
39,20,82,19,5,98,9,22,88,24,35,19,11,7,"https://www.ted.com/talks/matt_kenyon_how_i_snuck_a_memorial_for_iraqi_civilians_into_the_us_government
"
44,16,92,0,14,26,24,27,64,222,105,8,3,1,"https://www.ted.com/talks/patience_mthunzi_could_we_cure_hiv_with_lasers
"
28,407,24,3,24,437,14,1,633,213,145,326,6,8,"https://www.ted.com/talks/alix_generous_how_i_learned_to_communicate_my_inner_life_with_asperger_s
"
200,18,102,66,47,4,17,56,181,378,284,208,9,24,"https://www.ted.com/talks/manuel_lima_a_visual_history_of_human_knowledge
"
35,5,124,11,52,24,88,13,189,362,564,24,6,7,"https://www.ted.com/talks/tony_wyss_coray_how_young_blood_might_help_reverse_aging_yes_really
"
134,16,9,36,127,55,28,94,23,470,63,7,13,16,"https://www.ted.com/talks/christopher_soghoian_a_brief_history_of_phone_wiretapping_and_how_to_avoid_it
"
96,170,104,14,9,7,26,36,147,37,293,169,26,45,"https://www.ted.com/talks/dustin_yellin_a_journey_through_the_mind_of_an_artist
"
63,18,114,28,59,19,91,21,137,436,559,132,7,24,"https://www.ted.com/talks/jim_al_khalili_how_quantum_biology_might_explain_life_s_biggest_questions
"
46,5,10,3,73,38,9,9,37,236,21,7,2,1,"https://www.ted.com/talks/seth_berkley_the_troubling_reason_why_vaccines_are_made_too_late_if_they_re_made_at_all
"
64,13,42,7,36,9,8,17,31,183,91,8,14,6,"https://www.ted.com/talks/robin_murphy_these_robots_come_to_the_rescue_after_a_disaster
"
62,72,135,68,358,85,26,42,673,314,288,196,6,31,"https://www.ted.com/talks/yves_morieux_how_too_many_rules_at_work_keep_you_from_getting_things_done
"
43,9,24,8,18,4,39,4,162,264,237,67,1,0,"https://www.ted.com/talks/wendy_freedman_this_new_telescope_might_show_us_the_beginning_of_the_universe
"
117,13,8,12,70,113,10,12,294,112,38,147,11,6,"https://www.ted.com/talks/elizabeth_nyamayaro_an_invitation_to_men_who_want_a_better_world_for_women
"
48,170,115,8,151,73,163,13,104,1057,601,39,3,20,"https://www.ted.com/talks/jamie_bartlett_how_the_mysterious_dark_net_is_going_mainstream
"
74,13,43,34,23,15,10,10,246,193,168,18,5,17,"https://www.ted.com/talks/jim_simons_a_rare_interview_with_the_mathematician_who_cracked_wall_street
"
58,19,57,3,6,297,108,8,251,105,185,67,11,9,"https://www.ted.com/talks/alan_eustace_i_leapt_from_the_stratosphere_here_s_how_i_did_it
"
218,38,67,38,287,70,17,135,526,392,215,73,18,51,"https://www.ted.com/talks/barry_schwartz_the_way_we_think_about_work_is_broken
"
131,24,96,74,409,1331,78,29,3028,612,418,2462,15,29,"https://www.ted.com/talks/bj_miller_what_really_matters_at_the_end_of_life
"
22,47,7,1,20,61,1,1,111,29,22,12,7,0,"https://www.ted.com/talks/billie_jean_king_this_tennis_icon_paved_the_way_for_women_in_sports
"
92,16,21,9,228,75,26,44,162,310,96,19,13,10,"https://www.ted.com/talks/david_rothkopf_how_fear_drives_american_politics
"
50,9,34,21,196,208,13,33,638,157,57,371,15,14,"https://www.ted.com/talks/mia_birdsong_the_story_we_tell_about_poverty_isn_t_true
"
76,438,76,55,306,98,38,70,581,391,156,148,45,6,"https://www.ted.com/talks/michael_kimmel_why_gender_equality_is_good_for_everyone_men_included
"
380,277,36,94,87,255,24,71,430,319,429,431,41,36,"https://www.ted.com/talks/mandy_len_catron_falling_in_love_is_the_easy_part
"
258,99,82,127,597,503,73,85,2684,347,302,173,31,82,"https://www.ted.com/talks/scott_dinsmore_how_to_find_work_you_love
"
27,100,32,5,71,684,233,5,716,180,183,322,1,2,"https://www.ted.com/talks/sakena_yacoobi_how_i_stopped_the_taliban_from_shutting_down_my_school
"
50,6,8,31,82,31,36,42,19,194,79,20,18,19,"https://www.ted.com/talks/frances_larson_why_public_beheadings_get_millions_of_views
"
79,12,12,54,118,32,14,23,196,176,52,28,12,18,"https://www.ted.com/talks/mary_robinson_why_climate_change_is_a_threat_to_human_rights
"
28,14,3,6,4,91,15,1,109,9,26,245,4,5,"https://www.ted.com/talks/robin_morgan_4_powerful_poems_about_parkinson_s_and_growing_older
"
70,3,31,4,284,70,32,19,338,628,109,27,3,9,"https://www.ted.com/talks/samuel_cohen_alzheimer_s_is_not_normal_aging_and_we_can_cure_it
"
66,14,248,32,273,114,39,30,1128,338,388,504,13,26,"https://www.ted.com/talks/taiye_selasi_don_t_ask_where_i_m_from_ask_where_i_m_a_local
"
18,12,5,2,131,77,28,3,318,188,163,337,9,6,"https://www.ted.com/talks/mac_stone_stunning_photos_of_the_endangered_everglades
"
39,9,19,3,25,608,216,0,1035,126,254,367,0,4,"https://www.ted.com/talks/martin_pistorius_how_my_mind_came_back_to_life_and_no_one_knew
"
152,277,525,34,531,704,196,65,4572,932,1118,927,24,14,"https://www.ted.com/talks/emilie_wapnick_why_some_of_us_don_t_have_one_true_calling
"
51,6,20,20,137,44,19,44,69,291,29,33,20,16,"https://www.ted.com/talks/alice_bows_larkin_we_re_too_late_to_prevent_climate_change_here_s_how_we_adapt
"
47,5,76,19,79,11,23,20,143,316,174,14,8,11,"https://www.ted.com/talks/siddhartha_mukherjee_soon_we_ll_cure_diseases_with_a_cell_not_a_pill
"
29,9,266,12,21,22,180,10,368,267,478,209,20,17,"https://www.ted.com/talks/neri_oxman_design_at_the_intersection_of_technology_and_biology
"
144,90,176,27,413,48,134,19,658,2265,1533,185,6,45,"https://www.ted.com/talks/sandrine_thuret_you_can_grow_new_brain_cells_here_s_how
"
30,3,6,6,5,11,4,6,110,12,54,306,5,14,"https://www.ted.com/talks/teitur_home_is_a_song_i_ve_always_remembered
"
84,9,40,15,117,43,16,38,413,421,151,30,3,15,"https://www.ted.com/talks/michael_green_how_we_can_make_the_world_a_better_place_by_2030
"
67,43,151,4,16,7,45,8,243,268,244,147,4,3,"https://www.ted.com/talks/vijay_kumar_the_future_of_flying_robots
"
47,10,41,38,237,66,54,20,151,678,179,34,9,7,"https://www.ted.com/talks/alyson_mcgregor_why_medicine_often_has_dangerous_side_effects_for_women
"
36,6,10,1,82,222,72,8,198,304,77,40,7,3,"https://www.ted.com/talks/anders_fjellberg_two_nameless_bodies_washed_up_on_the_beach_here_are_their_stories
"
40,64,64,8,24,9,26,10,317,85,268,500,1,5,"https://www.ted.com/talks/meklit_hadero_the_unexpected_beauty_of_everyday_sounds
"
55,20,13,21,106,618,215,37,177,569,127,13,40,6,"https://www.ted.com/talks/will_potter_the_secret_us_prisons_you_ve_never_heard_of_before
"
52,5,148,18,145,78,183,15,155,583,453,103,12,15,"https://www.ted.com/talks/jennifer_doudna_we_can_now_edit_our_dna_but_let_s_do_it_wisely
"
115,61,83,45,46,4,16,89,266,245,111,68,17,26,"https://www.ted.com/talks/tom_uglow_an_internet_without_screens_might_look_like_this
"
63,11,19,24,19,46,41,9,68,162,355,253,2,12,"https://www.ted.com/talks/francesco_sauro_deep_under_the_earth_s_surface_discovering_beauty_and_science
"
11,8,38,16,131,43,14,12,289,185,29,30,1,14,"https://www.ted.com/talks/hilary_cottam_social_services_are_broken_how_we_can_fix_them
"
44,36,116,7,81,64,22,9,421,217,175,73,0,7,"https://www.ted.com/talks/cesar_harada_how_i_teach_kids_to_love_science
"
17,84,37,6,28,69,21,0,344,183,207,383,0,7,"https://www.ted.com/talks/christine_sun_kim_the_enchanting_music_of_sign_language
"
35,62,61,12,28,84,5,16,114,100,42,15,10,12,"https://www.ted.com/talks/mathias_jud_art_that_lets_you_talk_back_to_nsa_spies
"
479,115,109,100,359,64,40,194,365,1175,290,341,34,76,"https://www.ted.com/talks/daniel_levitin_how_to_stay_calm_when_you_know_you_ll_be_stressed
"
24,41,71,0,40,122,62,5,411,153,88,188,15,0,"https://www.ted.com/talks/nancy_lublin_the_heartbreaking_text_that_inspired_a_crisis_help_line
"
28,19,7,17,166,220,67,20,481,160,64,377,13,10,"https://www.ted.com/talks/melissa_fleming_a_boat_carrying_500_refugees_sunk_at_sea_the_story_of_two_survivors
"
59,23,7,11,93,128,8,961,248,239,154,171,4,10,"https://www.ted.com/talks/patricia_medici_the_coolest_animal_you_know_nothing_about_and_how_we_can_save_it
"
66,13,323,4,35,13,182,42,275,557,369,39,9,11,"https://www.ted.com/talks/harald_haas_a_breakthrough_new_kind_of_wireless_internet
"
81,16,64,16,3,3,44,36,143,9,147,317,13,9,"https://www.ted.com/talks/kaki_king_a_musical_escape_into_a_world_of_light_and_color
"
